zip_code,total_population,percent_white,percent_black,percent_asian,percent_hispanic,per_capita_income,median_age,total_households
17951,303,90.0,0.0,10.0,0.0,19053.0,36.8,101
17952,211,97.0,0.0,0.0,3.0,16628.0,58.5,94
17953,430,98.0,0.0,0.0,2.0,20386.0,49.0,217
17954,4512,96.0,0.0,0.0,2.0,20161.0,40.4,1909
17957,281,100.0,0.0,0.0,0.0,28140.0,51.9,178
17959,1428,98.0,0.0,0.0,1.0,23351.0,47.3,604
17960,3864,98.0,0.0,0.0,0.0,26896.0,46.6,1563
17961,7012,94.0,1.0,3.0,1.0,35487.0,46.2,3033
17963,9482,97.0,0.0,1.0,1.0,25115.0,42.8,3634
17964,748,93.0,0.0,0.0,0.0,21392.0,40.3,289
17965,2042,96.0,1.0,0.0,0.0,22358.0,42.6,866
17967,2305,99.0,0.0,0.0,1.0,24537.0,49.3,1038
17968,359,99.0,0.0,0.0,1.0,22531.0,34.5,110
17970,3350,97.0,2.0,1.0,1.0,18192.0,41.4,1360
17972,10958,99.0,0.0,0.0,1.0,26776.0,43.3,4375
17974,222,100.0,0.0,0.0,0.0,22089.0,61.4,135
17976,6929,79.0,2.0,0.0,17.0,17506.0,40.8,2746
17978,156,99.0,0.0,0.0,1.0,24763.0,44.7,86
17979,88,100.0,0.0,0.0,0.0,32502.0,76.2,95
17980,2963,99.0,0.0,0.0,1.0,24934.0,45.3,1245
17981,2712,98.0,0.0,0.0,1.0,21464.0,43.9,997
17982,481,100.0,0.0,0.0,0.0,19742.0,38.4,158
17983,1478,99.0,0.0,1.0,1.0,24229.0,53.8,626
17985,1203,99.0,0.0,0.0,1.0,26520.0,45.5,495
18011,5548,92.0,2.0,1.0,4.0,29676.0,40.2,2074
18013,17971,98.0,0.0,0.0,2.0,27196.0,42.8,6526
18014,11513,93.0,3.0,0.0,4.0,25248.0,44.9,4403
18015,31728,59.0,5.0,3.0,31.0,22662.0,30.9,10966
18017,37274,73.0,5.0,3.0,17.0,31975.0,44.0,14919
18018,32977,76.0,5.0,1.0,16.0,25184.0,37.4,13708
18020,20387,83.0,5.0,2.0,9.0,36043.0,45.6,7470
18030,664,95.0,0.0,0.0,5.0,20843.0,40.8,335
18031,7601,75.0,4.0,10.0,8.0,32356.0,35.5,3355
18032,9316,84.0,4.0,1.0,10.0,25074.0,42.0,3840
18034,8573,87.0,1.0,7.0,4.0,41476.0,36.4,2663
18035,169,60.0,0.0,40.0,0.0,43851.0,37.6,57
18036,12607,94.0,1.0,1.0,3.0,37215.0,46.0,4673
18037,7240,87.0,3.0,0.0,9.0,29588.0,43.7,2983
18038,2708,95.0,0.0,3.0,2.0,28662.0,45.7,1108
18040,15993,79.0,6.0,2.0,11.0,37722.0,41.2,6072
18041,5298,97.0,0.0,0.0,1.0,30903.0,41.7,2054
18042,41921,66.0,11.0,2.0,17.0,23227.0,35.2,15421
18045,26145,79.0,5.0,8.0,6.0,34821.0,44.9,10075
18049,17302,92.0,0.0,1.0,5.0,32830.0,42.2,7362
18051,3790,88.0,1.0,6.0,4.0,44494.0,42.2,1303
18052,26971,73.0,6.0,7.0,13.0,28067.0,41.6,11020
18053,2632,93.0,0.0,0.0,5.0,28456.0,42.0,954
18054,4329,97.0,0.0,0.0,2.0,31575.0,46.0,1599
18055,12665,93.0,0.0,3.0,4.0,32546.0,43.4,4968
18056,737,75.0,0.0,0.0,25.0,25188.0,55.0,304
18058,9671,94.0,1.0,0.0,4.0,25950.0,44.0,3684
18059,1159,98.0,0.0,0.0,1.0,32669.0,42.6,409
18062,24419,84.0,4.0,5.0,5.0,36368.0,42.1,9771
18063,586,100.0,0.0,0.0,0.0,25383.0,55.2,253
18064,24472,94.0,2.0,2.0,2.0,31740.0,44.0,9091
18066,5800,97.0,0.0,0.0,1.0,32984.0,44.3,2175
18067,18252,92.0,1.0,1.0,4.0,29490.0,42.0,7552
18068,151,63.0,0.0,0.0,37.0,,,0
18069,8031,82.0,2.0,10.0,2.0,39702.0,43.7,2927
18070,875,100.0,0.0,0.0,0.0,24433.0,42.4,363
18071,10460,96.0,0.0,0.0,4.0,26741.0,44.6,4110
18072,6486,96.0,1.0,0.0,2.0,28153.0,41.9,2407
18073,9675,95.0,1.0,0.0,1.0,31870.0,39.8,3272
18074,6191,94.0,2.0,1.0,2.0,34444.0,41.9,2224
18076,2906,92.0,2.0,1.0,3.0,29039.0,37.5,1232
18077,2345,95.0,0.0,2.0,1.0,37426.0,44.5,954
18078,7228,94.0,1.0,1.0,3.0,35110.0,43.5,2694
18079,245,100.0,0.0,0.0,0.0,28840.0,47.2,190
18080,11650,95.0,1.0,0.0,4.0,26082.0,43.9,4663
18081,270,100.0,0.0,0.0,0.0,19769.0,51.8,81
18083,532,86.0,8.0,2.0,4.0,23650.0,36.2,185
18085,962,90.0,2.0,5.0,1.0,29834.0,41.0,346
18086,602,100.0,0.0,0.0,0.0,24964.0,45.3,172
18087,716,65.0,1.0,19.0,15.0,18495.0,30.6,250
18088,8275,93.0,2.0,0.0,3.0,30906.0,46.7,3252
18091,5932,94.0,0.0,1.0,4.0,25585.0,45.2,2277
18092,3176,95.0,0.0,1.0,3.0,38407.0,47.9,1218
18101,4739,26.0,20.0,2.0,52.0,10749.0,30.7,1559
18102,47576,27.0,12.0,1.0,58.0,12853.0,28.6,15458
18103,48527,59.0,6.0,3.0,30.0,24848.0,38.2,17807
18104,43409,82.0,3.0,4.0,9.0,34072.0,43.8,16391
18105,67,82.0,18.0,0.0,0.0,28281.0,87.1,0
18106,6961,86.0,2.0,3.0,6.0,35046.0,44.3,2840
18109,16312,51.0,8.0,1.0,36.0,18555.0,35.4,6281
18201,27647,57.0,2.0,0.0,39.0,17994.0,38.3,9852
18202,11738,73.0,1.0,0.0,25.0,19271.0,42.7,4494
18210,7676,67.0,10.0,1.0,18.0,22404.0,40.2,2892
18211,1303,99.0,0.0,1.0,0.0,26819.0,49.5,576
18212,128,66.0,0.0,0.0,34.0,27048.0,39.2,68
18214,2243,89.0,7.0,0.0,2.0,24613.0,43.8,742
18216,996,99.0,1.0,0.0,0.0,23114.0,50.4,433
18218,2374,95.0,0.0,1.0,5.0,17245.0,43.1,1011
18219,1400,99.0,0.0,0.0,0.0,32151.0,52.2,642
18220,361,98.0,0.0,2.0,0.0,26937.0,41.4,174
18221,501,100.0,0.0,0.0,0.0,19450.0,42.0,199
18222,9432,91.0,3.0,3.0,3.0,30915.0,43.4,3495
18223,122,100.0,0.0,0.0,0.0,37056.0,43.7,82
18224,5576,97.0,0.0,0.0,3.0,22689.0,44.8,2469
18225,43,100.0,0.0,0.0,0.0,,,70
18229,9531,92.0,1.0,1.0,4.0,27133.0,43.9,3444
18230,63,100.0,0.0,0.0,0.0,25403.0,43.9,38
18231,658,86.0,0.0,0.0,14.0,20585.0,40.3,233
18232,3914,88.0,3.0,0.0,7.0,16509.0,42.7,1635
18234,419,100.0,0.0,0.0,0.0,21880.0,33.2,212
18235,19323,96.0,1.0,0.0,1.0,25112.0,45.7,7629
18237,3848,94.0,0.0,0.0,6.0,20172.0,39.1,1378
18239,433,100.0,0.0,0.0,0.0,11212.0,29.1,131
18240,3835,94.0,2.0,0.0,2.0,23673.0,51.5,1571
18241,825,99.0,0.0,1.0,0.0,18000.0,39.3,278
18242,207,88.0,0.0,0.0,12.0,17758.0,45.3,90
18244,451,100.0,0.0,0.0,0.0,21355.0,38.9,187
18245,546,100.0,0.0,0.0,0.0,24269.0,46.6,141
18246,162,85.0,0.0,0.0,15.0,20767.0,44.6,75
18248,572,74.0,2.0,1.0,16.0,24070.0,41.6,221
18249,3691,97.0,0.0,1.0,2.0,34454.0,44.0,1519
18250,3020,95.0,0.0,0.0,3.0,26066.0,37.7,1168
18251,108,100.0,0.0,0.0,0.0,35700.0,53.8,32
18252,11174,96.0,0.0,0.0,3.0,20950.0,45.1,4536
18254,862,96.0,0.0,0.0,4.0,23577.0,46.1,396
18255,4399,97.0,0.0,0.0,1.0,23999.0,46.4,1769
18256,419,100.0,0.0,0.0,0.0,20038.0,51.4,167
18301,28426,65.0,14.0,3.0,16.0,24616.0,36.6,9401
18302,17418,65.0,16.0,2.0,14.0,26916.0,38.8,6058
18321,1825,84.0,4.0,0.0,10.0,31301.0,44.6,570
18322,2779,81.0,5.0,0.0,14.0,25077.0,46.0,836
18323,67,100.0,0.0,0.0,0.0,53346.0,39.8,33
18324,10193,55.0,18.0,0.0,24.0,23979.0,41.6,3248
18325,2605,94.0,2.0,0.0,2.0,28376.0,40.6,981
18326,4589,82.0,5.0,2.0,10.0,28561.0,45.7,1637
18327,596,85.0,5.0,4.0,6.0,27313.0,43.2,268
18328,7398,87.0,2.0,1.0,7.0,23445.0,41.5,2576
18330,9412,72.0,8.0,2.0,17.0,23436.0,35.5,2717
18331,1056,93.0,2.0,0.0,5.0,21017.0,46.0,331
18332,3080,59.0,12.0,2.0,24.0,22808.0,37.6,1033
18333,453,61.0,2.0,4.0,33.0,22034.0,41.7,110
18334,4014,62.0,10.0,2.0,20.0,20411.0,38.9,1638
18335,525,47.0,11.0,0.0,42.0,22280.0,45.5,291
18336,4158,90.0,1.0,0.0,7.0,24871.0,44.6,1576
18337,14527,86.0,2.0,0.0,9.0,31062.0,44.5,5006
18340,141,100.0,0.0,0.0,0.0,29916.0,49.8,44
18342,382,100.0,0.0,0.0,0.0,34203.0,41.8,201
18343,3773,91.0,2.0,1.0,5.0,33797.0,47.9,1650
18344,3390,62.0,11.0,4.0,21.0,30085.0,37.6,1226
18346,2925,68.0,22.0,1.0,7.0,21447.0,37.8,772
18347,2397,85.0,0.0,0.0,7.0,27940.0,49.3,1189
18349,226,95.0,0.0,0.0,5.0,33108.0,65.0,70
18350,2026,89.0,0.0,0.0,10.0,28376.0,46.3,712
18351,570,79.0,5.0,3.0,9.0,23054.0,37.0,194
18352,1364,71.0,20.0,0.0,4.0,23507.0,29.0,421
18353,12005,86.0,4.0,1.0,7.0,26058.0,45.3,4007
18354,645,100.0,0.0,0.0,0.0,31206.0,43.9,294
18355,1286,80.0,2.0,0.0,5.0,29063.0,49.3,531
18356,272,11.0,81.0,0.0,8.0,28300.0,43.9,50
18357,271,55.0,5.0,4.0,6.0,28951.0,46.5,50
18360,28061,77.0,9.0,3.0,9.0,28597.0,43.4,10134
18370,930,78.0,1.0,0.0,2.0,44533.0,46.7,451
18371,631,59.0,16.0,2.0,23.0,33816.0,41.9,279
18372,3035,74.0,15.0,4.0,4.0,27674.0,39.5,953
18403,6998,96.0,0.0,1.0,3.0,25988.0,41.6,2899
18405,2666,89.0,0.0,1.0,9.0,24602.0,43.9,1030
18407,13779,94.0,1.0,0.0,4.0,21727.0,43.1,5822
18411,22163,94.0,1.0,3.0,1.0,39090.0,43.8,8815
18413,146,93.0,0.0,0.0,7.0,27969.0,43.0,53
18414,5392,96.0,0.0,1.0,2.0,33817.0,48.0,2031
18415,1075,95.0,0.0,0.0,5.0,28885.0,57.7,517
18417,1217,99.0,0.0,0.0,1.0,25320.0,50.6,448
18419,4778,96.0,1.0,0.0,2.0,25057.0,39.1,1746
18420,57,100.0,0.0,0.0,0.0,17326.0,31.9,26
18421,4625,97.0,0.0,0.0,2.0,24855.0,44.7,2032
18424,5046,92.0,1.0,0.0,5.0,27143.0,46.6,1996
18425,1481,77.0,8.0,9.0,5.0,21364.0,36.9,540
18426,4604,95.0,0.0,2.0,3.0,25371.0,49.1,1887
18427,188,100.0,0.0,0.0,0.0,9460.0,26.6,60
18428,11540,88.0,4.0,1.0,4.0,29440.0,49.6,4823
18430,21,100.0,0.0,0.0,0.0,7476.0,65.1,7
18431,13089,97.0,1.0,0.0,2.0,23436.0,44.6,4926
18433,6882,97.0,1.0,0.0,1.0,25685.0,44.6,2659
18434,4232,97.0,0.0,0.0,3.0,21951.0,39.2,1605
18435,747,93.0,0.0,1.0,6.0,27230.0,38.7,284
18436,14212,94.0,3.0,0.0,3.0,25141.0,45.5,5057
18437,179,100.0,0.0,0.0,0.0,20454.0,54.9,97
18438,937,97.0,0.0,1.0,1.0,35740.0,58.8,523
18439,430,95.0,0.0,0.0,2.0,28798.0,44.5,194
18441,343,100.0,0.0,0.0,0.0,14720.0,34.0,120
18443,346,99.0,0.0,0.0,0.0,43280.0,57.7,192
18444,14054,97.0,0.0,1.0,1.0,30030.0,43.3,5177
18445,2222,94.0,4.0,0.0,3.0,21985.0,40.2,903
18446,3916,96.0,1.0,0.0,2.0,22582.0,44.3,1453
18447,10160,97.0,0.0,0.0,2.0,24913.0,44.6,4366
18451,398,100.0,0.0,0.0,0.0,29780.0,59.2,241
18452,5010,89.0,0.0,3.0,6.0,25039.0,52.7,2203
18453,1097,93.0,0.0,2.0,3.0,27936.0,50.8,472
18454,28,100.0,0.0,0.0,0.0,37282.0,56.5,7
18455,102,100.0,0.0,0.0,0.0,35196.0,30.6,35
18456,456,94.0,0.0,0.0,5.0,28567.0,39.8,201
18457,73,100.0,0.0,0.0,0.0,27048.0,72.4,68
18458,3040,96.0,0.0,0.0,3.0,30760.0,45.0,1282
18459,63,100.0,0.0,0.0,0.0,15283.0,61.1,22
18460,231,95.0,0.0,3.0,2.0,23631.0,55.8,116
18461,325,99.0,0.0,0.0,0.0,43322.0,54.3,174
18462,403,98.0,2.0,1.0,0.0,23011.0,48.5,155
18463,262,100.0,0.0,0.0,0.0,37327.0,45.5,88
18464,1147,95.0,1.0,0.0,4.0,30877.0,45.4,538
18465,1588,99.0,0.0,1.0,1.0,23845.0,45.7,620
18466,17450,42.0,30.0,2.0,22.0,20815.0,35.1,5161
18469,475,97.0,0.0,0.0,0.0,22651.0,49.5,141
18470,2116,98.0,0.0,0.0,0.0,29750.0,50.7,907
18471,610,96.0,0.0,4.0,1.0,50288.0,47.8,269
18472,7415,75.0,14.0,1.0,8.0,15284.0,42.3,1565
18473,432,84.0,0.0,0.0,16.0,27326.0,41.8,245
18503,1141,79.0,8.0,1.0,7.0,15557.0,53.7,556
18504,21199,86.0,4.0,1.0,8.0,21502.0,40.9,8331
18505,20933,76.0,6.0,3.0,13.0,21924.0,40.3,8316
18507,4745,99.0,0.0,1.0,0.0,37044.0,46.4,1985
18508,11644,80.0,8.0,1.0,10.0,19832.0,42.0,4981
18509,13612,87.0,4.0,1.0,6.0,23041.0,35.2,4593
18510,14577,70.0,7.0,11.0,9.0,17888.0,27.0,4533
18512,11989,94.0,1.0,0.0,4.0,26160.0,42.6,5250
18517,4959,89.0,1.0,0.0,8.0,23472.0,45.4,2150
18518,8299,94.0,1.0,1.0,4.0,26281.0,43.6,3746
18519,4838,93.0,1.0,2.0,2.0,24672.0,41.6,2107
18602,339,96.0,0.0,1.0,2.0,49252.0,53.1,115
18603,19334,94.0,1.0,1.0,3.0,22815.0,43.2,7983
18610,4813,59.0,20.0,0.0,19.0,21659.0,41.9,1497
18612,17393,92.0,3.0,1.0,2.0,29950.0,42.9,6155
18614,2744,99.0,0.0,0.0,1.0,21667.0,47.6,1148
18615,1745,98.0,0.0,1.0,1.0,30046.0,49.1,687
18616,527,99.0,0.0,1.0,0.0,21933.0,56.5,252
18617,1851,93.0,1.0,0.0,5.0,15633.0,44.3,709
18618,3769,94.0,0.0,1.0,2.0,30699.0,46.7,1600
18619,202,100.0,0.0,0.0,0.0,22188.0,43.8,108
18621,5934,87.0,9.0,0.0,2.0,19799.0,43.2,2031
18622,260,100.0,0.0,0.0,0.0,16972.0,45.6,82
18623,2489,96.0,0.0,0.0,2.0,22618.0,47.2,1038
18624,656,98.0,0.0,0.0,0.0,34485.0,47.1,261
18625,452,93.0,0.0,0.0,0.0,32975.0,56.1,239
18626,676,97.0,3.0,0.0,0.0,26711.0,54.8,193
18628,291,99.0,0.0,0.0,1.0,23538.0,53.1,100
18629,1694,97.0,0.0,1.0,2.0,23981.0,46.7,683
18630,3325,97.0,0.0,0.0,2.0,24959.0,38.6,1195
18631,1380,92.0,0.0,0.0,8.0,28561.0,49.5,551
18632,403,97.0,0.0,0.0,3.0,26556.0,51.0,190
18634,13752,95.0,1.0,1.0,2.0,21710.0,44.0,5720
18635,4049,93.0,0.0,0.0,4.0,23664.0,44.4,1701
18636,1507,96.0,0.0,0.0,2.0,24908.0,44.0,541
18640,17219,97.0,1.0,0.0,2.0,26850.0,45.5,7184
18641,7378,95.0,0.0,1.0,0.0,24538.0,43.9,2762
18642,3887,97.0,0.0,0.0,3.0,26017.0,43.0,1859
18643,12555,94.0,1.0,0.0,4.0,28992.0,45.1,5428
18644,7195,97.0,0.0,1.0,1.0,31477.0,46.5,2963
18651,8587,93.0,2.0,1.0,1.0,20256.0,42.9,3733
18653,114,100.0,0.0,0.0,0.0,19475.0,32.3,39
18655,6471,98.0,0.0,0.0,2.0,23326.0,43.4,2511
18656,2404,99.0,0.0,0.0,0.0,25473.0,42.4,845
18657,12270,96.0,1.0,1.0,1.0,25371.0,42.4,4848
18660,3254,98.0,0.0,0.0,1.0,25319.0,45.2,1338
18661,5332,95.0,1.0,2.0,1.0,25361.0,48.4,2382
18701,3198,87.0,6.0,1.0,3.0,9771.0,21.0,940
18702,41119,74.0,11.0,2.0,11.0,21122.0,37.2,15783
18704,31356,92.0,4.0,1.0,2.0,26762.0,44.8,13664
18705,14066,89.0,3.0,1.0,7.0,22929.0,44.0,6484
18706,16176,95.0,1.0,1.0,2.0,23837.0,44.8,7049
18707,15939,96.0,1.0,2.0,1.0,34007.0,42.5,6122
18708,10121,91.0,6.0,0.0,2.0,33285.0,41.9,3566
18709,2910,89.0,5.0,2.0,4.0,20642.0,36.6,1367
18801,8701,95.0,1.0,0.0,3.0,25038.0,46.0,3408
18810,5876,97.0,0.0,0.0,2.0,22259.0,42.6,2339
18812,1566,99.0,0.0,0.0,0.0,31229.0,49.5,683
18814,172,81.0,0.0,0.0,19.0,15393.0,25.5,54
18816,169,93.0,7.0,0.0,0.0,21167.0,34.1,61
18817,207,97.0,0.0,3.0,0.0,21149.0,39.6,77
18818,1361,98.0,0.0,0.0,0.0,23056.0,43.6,558
18821,1152,100.0,0.0,0.0,0.0,22776.0,52.5,512
18822,3651,98.0,0.0,0.0,1.0,19829.0,40.8,1557
18823,161,83.0,17.0,0.0,0.0,25074.0,56.6,100
18824,1341,97.0,0.0,0.0,1.0,23538.0,46.2,555
18825,138,100.0,0.0,0.0,0.0,21312.0,50.8,53
18826,1600,97.0,0.0,1.0,2.0,27375.0,53.0,733
18828,224,100.0,0.0,0.0,0.0,25537.0,50.5,143
18829,799,95.0,0.0,2.0,1.0,24678.0,43.4,322
18830,792,99.0,1.0,0.0,0.0,30773.0,55.3,311
18831,952,97.0,0.0,0.0,1.0,22591.0,50.9,507
18832,1920,97.0,0.0,1.0,0.0,22423.0,37.6,685
18833,1964,95.0,0.0,0.0,3.0,23156.0,43.6,799
18834,3712,98.0,1.0,0.0,0.0,26002.0,43.3,1450
18837,3158,97.0,0.0,1.0,1.0,22481.0,40.7,1169
18840,11177,97.0,1.0,1.0,0.0,24824.0,44.1,4728
18842,284,87.0,7.0,0.0,0.0,22493.0,36.0,87
18843,145,100.0,0.0,0.0,0.0,30173.0,54.4,87
18844,2005,99.0,0.0,0.0,0.0,23830.0,39.7,725
18845,360,98.0,0.0,0.0,1.0,28033.0,46.7,118
18846,851,94.0,0.0,0.0,4.0,23825.0,42.8,322
18847,5888,95.0,1.0,0.0,2.0,20544.0,44.3,2292
18848,8997,95.0,1.0,2.0,2.0,25816.0,45.3,3748
18850,2151,98.0,0.0,0.0,1.0,23291.0,41.9,810
18851,879,95.0,0.0,1.0,0.0,22332.0,46.3,295
18853,4449,94.0,0.0,0.0,3.0,26548.0,42.9,1605
18854,1360,96.0,0.0,0.0,2.0,29184.0,43.7,486
18901,27725,93.0,3.0,1.0,2.0,44656.0,44.7,10234
18902,20820,89.0,0.0,4.0,4.0,48011.0,41.5,7202
18912,8,62.0,0.0,0.0,0.0,,,53
18913,76,100.0,0.0,0.0,0.0,98600.0,33.1,57
18914,21694,90.0,1.0,6.0,1.0,40247.0,39.4,7328
18915,882,63.0,7.0,27.0,0.0,54488.0,48.1,273
18917,2286,81.0,0.0,1.0,15.0,27434.0,34.2,864
18920,226,100.0,0.0,0.0,0.0,49615.0,51.1,162
18923,928,88.0,0.0,12.0,0.0,48905.0,36.7,320
18925,6497,88.0,1.0,8.0,2.0,54982.0,41.0,2232
18929,8435,94.0,0.0,4.0,2.0,50080.0,41.6,2874
18930,2358,98.0,0.0,1.0,1.0,39453.0,51.3,1089
18932,470,95.0,0.0,5.0,0.0,28028.0,37.9,189
18935,21,100.0,0.0,0.0,0.0,,,0
18936,55,100.0,0.0,0.0,0.0,29545.0,27.9,12
18938,14105,92.0,1.0,3.0,3.0,63400.0,49.6,6005
18940,29183,88.0,1.0,7.0,3.0,59217.0,44.6,10688
18942,3275,98.0,0.0,0.0,1.0,33596.0,47.4,1269
18944,24984,95.0,1.0,1.0,2.0,33220.0,41.4,9149
18947,6864,93.0,2.0,3.0,2.0,44258.0,42.6,2300
18950,194,89.0,0.0,5.0,6.0,52311.0,55.0,80
18951,34354,91.0,2.0,2.0,4.0,31745.0,41.0,13521
18954,9660,94.0,1.0,2.0,1.0,48227.0,44.3,3175
18955,1455,96.0,0.0,1.0,2.0,27041.0,41.6,594
18960,12566,95.0,0.0,1.0,2.0,32062.0,44.9,4934
18962,602,95.0,2.0,1.0,1.0,32775.0,43.6,211
18964,13955,90.0,2.0,5.0,3.0,33105.0,42.8,4955
18966,38010,92.0,1.0,4.0,2.0,39848.0,45.9,14094
18969,14791,85.0,4.0,4.0,5.0,34977.0,41.5,5750
18970,813,87.0,0.0,0.0,13.0,27014.0,36.6,302
18972,3698,97.0,1.0,0.0,1.0,31807.0,46.4,1504
18974,41325,88.0,1.0,2.0,8.0,32311.0,44.4,16043
18976,19464,87.0,3.0,4.0,3.0,39006.0,41.4,7055
18977,3917,92.0,1.0,1.0,6.0,67048.0,48.7,1524
18980,551,96.0,1.0,3.0,0.0,36748.0,44.4,211
19001,17115,72.0,14.0,5.0,7.0,32315.0,40.8,6358
19002,33342,81.0,5.0,7.0,5.0,55129.0,43.3,12338
19003,12674,76.0,13.0,4.0,5.0,42921.0,37.9,5221
19004,9492,88.0,3.0,6.0,2.0,64883.0,43.3,3832
19006,21048,87.0,1.0,9.0,2.0,44492.0,46.6,7799
19007,20703,65.0,19.0,2.0,12.0,22525.0,39.3,7900
19008,20572,85.0,3.0,8.0,4.0,34253.0,45.6,7197
19009,982,93.0,1.0,2.0,1.0,28317.0,35.6,271
19010,20900,79.0,6.0,10.0,4.0,61752.0,36.5,7406
19012,6754,56.0,23.0,13.0,4.0,36557.0,40.4,2267
19013,35451,14.0,75.0,0.0,8.0,15507.0,30.8,12318
19014,21067,86.0,8.0,2.0,3.0,30987.0,38.5,7566
19015,16313,70.0,22.0,2.0,5.0,26640.0,38.1,6315
19017,366,94.0,3.0,0.0,3.0,41578.0,44.4,109
19018,23283,78.0,14.0,6.0,1.0,27004.0,37.1,9193
19020,55650,72.0,6.0,12.0,7.0,29519.0,39.3,21776
19021,10105,84.0,3.0,3.0,8.0,24814.0,40.5,3667
19022,3561,76.0,11.0,1.0,3.0,17644.0,37.9,1370
19023,22710,31.0,62.0,1.0,4.0,18351.0,30.2,7247
19025,5558,86.0,4.0,7.0,2.0,53710.0,44.0,1967
19026,30324,81.0,9.0,5.0,3.0,32455.0,37.9,11938
19027,19494,52.0,32.0,8.0,4.0,42082.0,41.9,8245
19029,3973,94.0,0.0,1.0,4.0,27842.0,40.4,1520
19030,12249,89.0,3.0,2.0,4.0,26803.0,41.1,4491
19031,4678,90.0,2.0,2.0,5.0,46519.0,47.9,1897
19032,6617,70.0,21.0,2.0,6.0,22878.0,35.1,2354
19033,8669,90.0,3.0,2.0,3.0,28273.0,38.7,3039
19034,5641,86.0,3.0,5.0,5.0,59408.0,44.0,1960
19035,3528,89.0,1.0,6.0,2.0,121659.0,52.2,1419
19036,12789,87.0,6.0,2.0,2.0,27236.0,40.2,5265
19038,31405,77.0,15.0,3.0,3.0,37562.0,41.2,11058
19040,20318,87.0,3.0,3.0,5.0,32556.0,40.5,7815
19041,6132,88.0,4.0,2.0,3.0,75511.0,43.1,2371
19043,2370,90.0,2.0,0.0,8.0,27149.0,35.4,1044
19044,16294,82.0,6.0,7.0,4.0,34778.0,36.9,6516
19046,17685,86.0,3.0,5.0,3.0,50701.0,45.7,7097
19047,35202,86.0,5.0,4.0,4.0,37203.0,42.9,12928
19050,27743,28.0,64.0,4.0,2.0,28746.0,40.0,10791
19053,26005,88.0,5.0,3.0,3.0,31582.0,41.7,9494
19054,17607,91.0,3.0,1.0,4.0,26484.0,40.1,6217
19055,13223,89.0,3.0,2.0,6.0,25657.0,41.1,4722
19056,15616,83.0,6.0,3.0,6.0,29481.0,40.8,5403
19057,18171,79.0,11.0,2.0,6.0,25069.0,38.0,6242
19060,11321,89.0,4.0,5.0,1.0,48125.0,43.8,3731
19061,20087,83.0,11.0,1.0,3.0,25904.0,38.5,7583
19063,35666,86.0,5.0,5.0,2.0,45554.0,45.5,13975
19064,24689,94.0,1.0,3.0,1.0,37598.0,43.5,8517
19066,6212,88.0,4.0,3.0,3.0,73281.0,40.7,1812
19067,50790,80.0,6.0,6.0,5.0,47323.0,42.1,19511
19070,7043,80.0,15.0,3.0,0.0,31451.0,45.5,2707
19072,9129,87.0,2.0,6.0,3.0,70532.0,45.5,3971
19073,18629,94.0,1.0,3.0,1.0,57295.0,47.7,7797
19074,5894,93.0,3.0,2.0,1.0,28619.0,40.7,2072
19075,7390,82.0,9.0,3.0,4.0,38231.0,39.9,2693
19076,6606,92.0,2.0,2.0,2.0,26908.0,36.2,2504
19078,10988,94.0,2.0,2.0,1.0,29488.0,40.3,4440
19079,9309,20.0,70.0,5.0,1.0,18982.0,32.8,3325
19081,9875,86.0,3.0,3.0,6.0,42692.0,39.6,3361
19082,41431,27.0,45.0,19.0,7.0,17989.0,32.2,13623
19083,36111,90.0,2.0,4.0,2.0,38286.0,40.4,13228
19085,8602,84.0,4.0,7.0,3.0,61416.0,21.6,1825
19086,11402,88.0,4.0,5.0,1.0,43986.0,45.6,4308
19087,32663,86.0,3.0,6.0,3.0,59529.0,40.1,12212
19090,19147,73.0,16.0,5.0,4.0,31724.0,39.7,7170
19094,4544,80.0,16.0,1.0,2.0,24708.0,38.2,1749
19095,7549,47.0,40.0,5.0,5.0,39796.0,42.3,3084
19096,13967,79.0,5.0,9.0,3.0,66800.0,45.5,5494
19102,4056,72.0,4.0,7.0,13.0,70711.0,30.9,2807
19103,22427,76.0,5.0,12.0,4.0,68578.0,34.1,14610
19104,52800,37.0,40.0,15.0,5.0,11836.0,22.3,15436
19106,11424,78.0,8.0,6.0,6.0,82017.0,36.1,6183
19107,12327,60.0,8.0,27.0,4.0,35509.0,30.1,6631
19111,68620,52.0,20.0,10.0,14.0,21079.0,34.4,24021
19113,117,100.0,0.0,0.0,0.0,33686.0,60.1,51
19114,30651,79.0,9.0,4.0,7.0,28077.0,42.1,12834
19115,33780,73.0,5.0,13.0,6.0,27954.0,44.9,13595
19116,31763,78.0,6.0,11.0,4.0,26328.0,43.2,12670
19118,9626,78.0,13.0,3.0,4.0,61192.0,41.8,4270
19119,29017,30.0,61.0,2.0,3.0,35681.0,42.0,12056
19120,76430,8.0,48.0,13.0,29.0,14324.0,28.5,22987
19121,33543,17.0,76.0,1.0,4.0,11873.0,25.8,12258
19122,19784,27.0,35.0,3.0,32.0,13115.0,25.7,5906
19123,13285,40.0,42.0,4.0,11.0,33206.0,32.5,6452
19124,64044,22.0,36.0,5.0,34.0,14414.0,31.7,22178
19125,23070,71.0,4.0,8.0,15.0,22917.0,33.3,9187
19126,16282,7.0,85.0,4.0,2.0,20646.0,37.4,5764
